,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
120,1150177,NOTTINGHAM MANOR M H  COURT,Chester,Ground water,513,23,3.758142031,21.29314007,Private,192,Urban,177,0,177,0,1,0,1,1,23.259494618532027,4.632334040518449,2.1296106009477906,153.74050538146798
121,1150183,INDEPENDENCE PARK,Chester,Ground water,91,3,2.552362827,3.6578540289999997,Private,35,Rural,38,0,38,1,0,0,1,1,33.72246403052237,0.0891894714351546,0.08569901223586995,4.277535969477633
122,1150185,VALLEY SPRINGS WATER CO,Chester,Surface water purchased,2500,7,4.2989735719999995,35.36160117,Private,392,Urban,60,7,67,0,1,0,0,0,13.19064961055544,2.836162611113233,1.5498231596581344,53.80935038944456
123,1150186,COATESVILLE VETERANS ADM HOSP,Chester,Surface water purchased,2000,4,5.2861764860000005,40.42309178,Federal government,25,Urban,28,0,28,0,1,1,1,0,21.64825891397467,0.2054663177243926,0.18840423193367123,6.351741086025331
124,1150189,PERRY PHILLIPS MOBILE HOMES,Chester,Ground water,60,4,4.998937083,17.99651032,Private,21,Rural,27,0,27,1,0,0,1,1,32.63052262665758,-0.12129904745643211,-0.12900956739298514,-5.63052262665758
125,1150190,RIVEREDGE RENTALS,Chester,Ground water,80,3,3.694164567,7.782267407999999,Private,66,Urban,132,0,132,0,1,0,1,1,23.0490411934248,3.3124411220432415,1.7176321225793465,108.9509588065752
126,1150191,ELVERSON WATER COMPANY,Chester,Ground water,1641,9,2.034709665,4.518344522,Private,423,Rural,83,0,83,1,0,0,0,1,22.42804114470539,1.8920046069079923,1.172744404018846,60.57195885529461
127,1150195,AQUA PA HONEYBROOK,Chester,Ground water,1600,7,3.857218562,2.5952685630000003,Private,416,Rural,0,0,0,1,0,0,0,1,21.67684820875618,-0.7002890121040064,-1.9498913725852838,-21.67684820875618
128,1150197,VALLEY CROSSING,Chester,Surface water purchased,900,2,3.992306984,37.37306399,Local government,302,Urban,21,0,21,0,1,1,0,0,14.55594897570617,0.30832281672934914,0.2723506700285765,6.444051024293829
129,1150200,RIDGEVIEW MHP,Chester,Ground water,55,5,3.91068654,12.69628933,Private,21,Rural,34,1,35,1,0,0,1,1,33.138830058367475,0.03948498861673939,0.038774276038234794,1.8611699416325251
130,1150202,COCHRANVILLE MHP,Chester,Ground water,99,6,3.163094023,0.0,Private,33,Rural,9,1,10,1,0,0,1,1,33.2636615738216,-0.4917035364447214,-0.7016267721044254,-23.2636615738216
131,1150204,STONE BARN RENTALS,Chester,Ground water,120,5,3.5550809080000003,13.91421198,Private,36,Rural,30,0,30,1,0,0,1,1,33.38114346395468,-0.07121460340349255,-0.07375179028582628,-3.381143463954679
132,1150205,AQUA PA WILLOWDALE,Chester,Surface water purchased,1300,6,1.7633935269999998,7.9723004,Local government,779,Urban,2,0,2,0,1,1,0,0,14.814585181222705,-0.6025993198392525,-1.0276871582458802,-12.814585181222705
133,1150206,PA AMERICAN PHOENIXVILLE,Chester,Surface water purchased,2221,3,2.1178822,8.009553189,Private,897,Urban,0,0,0,0,1,0,0,0,13.434375538243424,-0.6954789216123235,-1.8264175904755586,-13.434375538243424
134,1150208,LAKE ROAD MOBILE HOME PARK,Chester,Ground water,40,3,0.527733935,46.21164635,Private,10,Urban,74,0,74,0,1,0,1,1,25.113127842668394,1.3653437345062525,0.925385561346371,48.88687215733161
135,1150209,WETHERILL ESTATES,Chester,Ground water,250,3,1.7921689280000002,17.23868951,Private,75,Rural,6,0,6,1,0,0,1,1,34.537770750768495,-0.5810856189834573,-0.9484962911080668,-28.537770750768495
136,1150210,ST STEPHENS GREEN,Chester,Ground water,130,4,1.6248160930000002,13.50781077,Local government,34,Urban,22,0,22,0,1,1,1,1,26.323684355486034,-0.11525335158734805,-0.12217452863710594,-4.323684355486034
137,1150213,NOTTINGHAM TOWERS APARTMENTS,Chester,Ground water,180,4,6.665056967000001,18.91801236,Private,55,Rural,33,1,34,1,0,0,1,1,31.694205558808942,0.05113005998958128,0.0499491354006924,2.3057944411910576
138,1150214,PHILLIPS MUSHROOM FARMS,Chester,Ground water,175,6,2.400377268,30.18389833,Private,6,Urban,95,0,95,0,1,0,1,1,23.99253275525474,2.074817520368945,1.2514546760672527,71.00746724474526
139,1150215,RIDGLEA,Chester,Ground water,900,4,4.79988576,3.73148991,Private,303,Urban,50,0,50,0,1,0,0,1,14.835225661858278,1.651342490310903,1.063869574940442,35.164774338141726
140,1150216,SPRING RUN ESTATES WTP,Chester,Ground water,450,5,5.297562043,1.890428213,Private,238,Urban,9,0,9,0,1,0,0,1,14.683213342453731,-0.26960180387621835,-0.314261928316142,-5.683213342453731
141,1150220,NORTH COVENTRY WATER SYSTEM,Chester,Surface water purchased,2907,2,2.538742997,8.83158995,Local government,752,Urban,3,0,3,0,1,1,0,0,14.619986919307772,-0.5535764043314514,-0.8617178953357526,-11.619986919307772
142,1150223,CAMP HILL SOLTANE,Chester,Ground water,152,5,1.301071403,16.65634321,Public/Private,20,Rural,13,0,13,1,0,0,1,1,34.82723659174047,-0.44077806163382044,-0.5937520863234993,-21.827236591740473
143,1150224,DOE RUN MOBILE HOME PARK,Chester,Ground water,29,3,0.8326080809999999,11.70590115,Private,16,Rural,59,0,59,1,0,0,1,1,34.98894923058107,0.48265271229353346,0.4029040913955632,24.01105076941893
144,1150226,CAMPHILL SPEC SCH BEAVER FARM,Chester,Ground water,45,3,3.053060406,9.117919084,Public/Private,4,Rural,63,0,63,1,0,0,1,1,33.56020252781673,0.6167853834565393,0.49523922482143834,29.439797472183272
145,1150834,WESTTOWN SCHOOL,Chester,Surface water purchased,900,8,1.4212539219999998,12.95591383,Private,28,Urban,45,2,47,0,1,0,1,0,20.73441434416764,0.8866443509541829,0.6644962803238983,26.26558565583236
146,1230004,CHESTER WATER AUTHORITY,Delaware,Surface water,138453,4,4.059921527,21.47255525,Local government,36677,Urban,0,0,0,0,1,1,0,0,14.36429848285333,-0.6962908673292502,-1.8440779877760964,-14.36429848285333
147,1230006,BRINTON MANOR,Delaware,Ground water,196,5,1.9973611430000002,25.32236324,Private,1,Urban,7,3,10,0,1,0,1,1,24.077347560311715,-0.40990181551462085,-0.5354402960327003,-14.077347560311715
148,1230012,SUEZ WATER PA BETHEL,Delaware,Surface water purchased,7809,6,2.299122367,7.369641121,Private,2408,Urban,1,0,1,0,1,0,0,0,13.384389681751339,-0.6434737166559709,-1.221639652387341,-12.384389681751339
149,1230026,SOUTHPOINT HOMEOWNERS ASSOC,Delaware,Ground water,40,5,2.809742708,21.17877783,Private,21,Rural,0,0,0,1,0,0,1,1,34.015977169683346,-0.703180294446945,-2.0605764133900943,-34.015977169683346
150,1230886,PATHWAYS,Delaware,Ground water,53,6,3.727287185,9.741926922000001,Private,2,Urban,24,1,25,0,1,0,1,1,23.06960325155095,0.05863818918921276,0.05709395451058962,1.9303967484490485
151,1230908,JOSEPH SILVESTRI AND SON INC,Delaware,Ground water,85,5,1.703128398,5.571133704,Private,3,Urban,66,2,68,0,1,0,1,1,23.84501961645862,1.2980949992556068,0.8911509526309458,44.15498038354138
152,1460005,WINDHAVEN MHP,Montgomery,Ground water,112,7,3.4065055589999997,9.765141483999999,Private,79,Urban,101,0,101,0,1,0,1,1,23.202807320597476,2.3497628245764335,1.364223152730674,77.79719267940253
153,1460006,PLEASANT RUN MHP,Montgomery,Ground water,45,3,0.7923340520000001,0.6357681820000001,Private,19,Rural,44,0,44,1,0,0,1,1,34.72179790137458,0.18792843160591047,0.1734852449665726,9.278202098625421
154,1460007,AQUA PA SUPERIOR IVY RIDGE,Montgomery,Ground water,150,4,1.7857301019999998,5.645882739,Private,45,Urban,39,0,39,0,1,0,1,1,23.811150593321315,0.44715963594485025,0.3773704794427705,15.188849406678685
155,1460008,PARKHOUSE,Montgomery,Ground water,1200,9,2.609648206,7.977768052999999,Public/Private,7,Urban,27,0,27,0,1,0,1,1,23.504167648227874,0.10424741584308941,0.09953176980384418,3.495832351772126
156,1460020,AMBLER BORO WATER DEPT,Montgomery,Surface water,20000,33,3.144145547,17.80636798,Local government,6609,Urban,33,0,33,0,1,1,0,0,14.561121036498989,0.8819206075233749,0.6616876118895857,18.43887896350101
157,1460022,COLLEGEVILLE TRAPPE JOINT PWD,Montgomery,Ground water,8470,30,3.647045078,19.89896836,Local government,2807,Urban,4,1,5,0,1,1,0,1,16.799674164255244,-0.49025827453837867,-0.6983899346753975,-11.799674164255244
158,1460023,E GREENVILLE BORO WATER DEPT,Montgomery,Surface water,3100,8,2.589596695,7.769177153999999,Local government,1068,Urban,7,0,7,0,1,1,0,0,14.594939844044612,-0.36243370577678774,-0.45368655744902686,-7.594939844044612
159,1460027,GREEN HILL MHP,Montgomery,Ground water,323,5,1.581175419,2.3679936440000002,Private,152,Urban,4,0,4,0,1,0,1,1,23.839198951833406,-0.5833857902559678,-0.9564870080372294,-19.839198951833406
160,1460028,AQUA PA HATBORO,Montgomery,Surface water purchased,12901,31,3.3709332560000003,13.35375283,Private,4406,Urban,2,0,2,0,1,0,0,0,13.189798359151945,-0.5898249686228253,-0.979650626460671,-11.189798359151945
161,1460030,OAK GROVE PARK MHP,Montgomery,Ground water,130,6,2.571019558,27.97669131,Private,130,Urban,1,0,1,0,1,0,1,1,23.879430125063497,-0.6716641341180581,-1.4231248402893828,-22.879430125063497
162,1460033,HORSHAM WATER&SEWER AUTHORITY,Montgomery,Surface water purchased,25000,53,2.8354500160000002,14.83970107,Local government,7600,Urban,0,0,0,0,1,1,0,0,14.608907521850963,-0.696487699719065,-1.8485132521467238,-14.608907521850963
163,1460034,NORTH PENN WATER AUTHORITY,Montgomery,Surface water purchased,82822,151,2.8430906439999997,18.56154933,Local government,29779,Urban,0,0,0,0,1,1,0,0,14.648147845900175,-0.6965186790092541,-1.8492170909616765,-14.648147845900175
164,1460036,UPPER HANOVER WATER AUTHORITY,Montgomery,Ground water,4600,18,1.839463265,2.685954577,Local government,2131,Rural,17,3,20,1,0,1,0,1,24.62835254187498,-0.1317825534022619,-0.140976209731693,-4.628352541874978
165,1460037,POTTSTOWN BOROUGH WATER AUTH,Montgomery,Surface water,36000,3,6.3495561039999995,22.96623906,Local government,12000,Urban,3,0,3,0,1,1,0,0,13.803308665433445,-0.54458618571481,-0.8358290688884007,-10.803308665433445
166,1460038,SHANERS MOBILE HOME PARK,Montgomery,Ground water,220,5,3.035730248,10.11694486,Private,120,Urban,4,0,4,0,1,0,1,1,23.363480044889254,-0.5808689047088598,-0.9478489928053105,-19.363480044889254
167,1460039,RED HILL WATER AUTHORITY,Montgomery,Ground water,2500,13,2.568740701,4.900618178,Local government,1300,Urban,16,3,19,0,1,1,0,1,16.93348650881455,0.0851917235024715,0.08199737517901126,2.06651349118545
168,1460042,SCHWENKSVILLE BOROUGH AUTH,Montgomery,Ground water,5200,19,3.0716497439999997,5.785056073,Local government,1780,Urban,25,1,26,0,1,1,0,1,16.793037693037135,0.38268407484370176,0.32967093825107985,9.206962306962865
169,1460046,PA AMERICAN NORRISTOWN,Montgomery,Surface water,101153,9,4.1044325189999995,27.27796302,Private,31670,Urban,0,0,0,0,1,0,0,0,13.155844533309807,-0.6952140038663654,-1.8208628806027192,-13.155844533309807
170,1460048,NORTH WALES WATER AUTHORITY,Montgomery,Surface water,72496,58,3.954434467,20.93515005,Local government,21419,Urban,4,0,4,0,1,1,0,0,14.385579687777062,-0.5026954064773044,-0.72741692204922,-10.385579687777062
171,1460050,TELFORD BOROUGH AUTHORITY,Montgomery,Surface water purchased,7700,27,1.851215817,10.22634666,Local government,2979,Urban,0,0,0,0,1,1,0,0,14.816599164448368,-0.6966498488957812,-1.8522149700106745,-14.816599164448368
172,1460055,AUDUBON WATER COMPANY,Montgomery,Surface water purchased,9850,45,2.180249345,22.45370369,Private,2759,Urban,39,2,41,0,1,0,0,0,13.567018638321294,1.4065300318580554,0.9460001807191716,27.432981361678706
173,1460056,ST GABRIELS HALL,Montgomery,Ground water,400,4,5.2203916580000005,59.25361834,Public/Private,4,Urban,12,0,12,0,1,0,1,1,23.319799982833747,-0.3402026005777824,-0.4180924892261282,-11.319799982833747
174,1460059,S C I GRATERFORD,Montgomery,Surface water purchased,3000,23,99.25255806,72.28328767,State government,13,Urban,7,0,7,0,1,1,1,0,4.127601046335315,0.4654595098443228,0.39052593445339084,2.8723989536646846
175,1460062,AVANTE APARTMENTS,Montgomery,Ground water,315,4,1.890235637,5.98011327,Private,105,Urban,38,0,38,0,1,0,1,1,23.77268446688221,0.4195228164814147,0.35713993690345563,14.227315533117789
176,1460064,YERKES WATER ASSOCIATION,Montgomery,Ground water,165,6,1.738442751,17.93748697,Private,59,Urban,12,1,13,0,1,0,1,1,24.054222775846412,-0.32218125800103775,-0.3903469457147522,-11.054222775846412
177,1460068,AQUA PA PERKIOMEN WOODS,Montgomery,Ground water,1100,3,1.601617365,15.94999744,Private,462,Urban,0,0,0,0,1,0,0,1,15.855031448987496,-0.6973983210553353,-1.8698988802230188,-15.855031448987496
178,1460069,AQUA PA PERKIOMEN TOWNSHIP,Montgomery,Ground water,3600,19,4.02794273,17.89123453,Private,1406,Urban,0,0,0,0,1,0,0,1,15.20375632626671,-0.6969405678167444,-1.8589642069185226,-15.20375632626671
179,1460070,COLLEGEVILLE PARK WATER ASSOC,Montgomery,Ground water,75,4,0.631160918,23.07132611,Private,20,Rural,1,0,1,1,0,0,1,1,35.4189052585008,-0.6835238522423092,-1.5494164564023387,-34.4189052585008
180,1460071,SPRUCE COURT APARTMENTS,Montgomery,Ground water,100,11,5.393708767000001,12.03404876,Private,72,Urban,1,0,1,0,1,0,1,1,22.430786652924585,-0.6693235484250428,-1.4023090916778076,-21.430786652924585
181,1460073,AQUA PA MAIN SYSTEM,Montgomery,Surface water,747460,109,4.774709965,15.65765894,Private,337907,Urban,51,1,52,0,1,0,0,0,12.885088521343432,2.1096280293838907,1.2660601788581454,39.114911478656566
182,1460075,FREDERICK LIVING,Montgomery,Ground water,640,6,2.142758055,6.716696721,Private,10,Urban,11,0,11,0,1,0,1,1,23.67871884266804,-0.3753273458171145,-0.47504807982126473,-12.67871884266804
183,1460077,VILLAGE OF NESHAMINY FALLS,Montgomery,Surface water purchased,1300,4,4.116423775,31.83490696,Private,766,Urban,10,0,10,0,1,0,0,0,13.198501145721718,-0.16848692041590582,-0.18407793102890266,-3.1985011457217176
184,1460085,AQUA PA SUPERIOR MAIN SYSTEM,Montgomery,Ground water,7500,21,1.756438569,7.044797217,Private,3400,Urban,16,0,16,0,1,0,0,1,15.704876432685412,0.01310347810738635,0.013023530329428887,0.29512356731458844
185,1460086,SAINT LUKE KNOLLS,Montgomery,Ground water,50,3,2.1855844419999997,4.981428853,Private,40,Urban,3,0,3,0,1,0,1,1,23.62950159815919,-0.6119526593757557,-1.0654487975560447,-20.62950159815919
186,1460087,PERKIOMEN CROSSING,Montgomery,Ground water,508,4,2.9604343330000003,4.661694217,Local government,330,Urban,4,1,5,0,1,1,0,1,16.812177462464085,-0.49041806220761885,-0.6987544406938228,-11.812177462464085
187,1460092,AQUA PA SUPERIOR CENTER POINT,Montgomery,Surface water purchased,500,4,2.53211751,24.55681408,Private,177,Urban,48,0,48,0,1,0,1,0,20.50574703364107,0.9383465425052094,0.6948288923431785,27.49425296635893
188,1510001,PHILADELPHIA WATER DEPARTMENT,Philadelphia,Surface water,1600000,9,6.38542938,67.26942839,Local government,475190,Urban,7,0,7,0,1,1,0,0,14.265221907991913,-0.35457666740276056,-0.4409333065137502,-7.265221907991913
189,2080002,DEMORGAN ACRES MHP,Bradford,Ground water,90,5,4.733923042,3.02715937,Private,38,Rural,88,1,89,1,0,0,1,1,32.41597401280304,1.2270032611848203,0.8541915063002319,56.58402598719696
190,2080003,CANTON BOROUGH AUTHORITY,Bradford,Ground water,2050,6,5.142772455,0.923628543,Local government,818,Rural,53,0,53,1,0,1,0,1,23.183865084827577,0.9012855020881926,0.6731487801937888,29.816134915172423
191,2080004,KERRYVIEW MHP,Bradford,Ground water,80,3,3.3667763139999995,3.8886646289999995,Private,29,Rural,109,0,109,1,0,0,1,1,33.24041818454328,1.602374951965002,1.0409287644304979,75.75958181545673
192,2080007,LERAYSVILLE WATER COMPANY,Bradford,Ground water,360,5,3.0794460710000005,2.288577702,Local government,111,Rural,64,0,64,1,0,1,1,1,36.56810812407058,0.5277647341889954,0.4346645880455086,27.431891875929423
193,2080009,VILLAGE AT WHISPERING PINES,Bradford,Ground water,93,3,3.849259638,5.1240262780000005,Private,49,Rural,38,0,38,1,0,0,1,1,32.98553430172973,0.10687330733465597,0.10192678868831488,5.014465698270271
194,2080010,NEW ALBANY WATER FUND,Bradford,Ground water,336,8,2.734677335,7.279486101,Local government,148,Rural,17,0,17,1,0,1,1,1,36.933757122708684,-0.37973608849817464,-0.4824850237920987,-19.933757122708684
195,2080011,SEVEN HILLS MHP,Bradford,Ground water,65,3,1.1592599129999999,1.6748057180000002,Private,37,Rural,140,0,140,1,0,0,1,1,34.52173820904481,2.148736941806711,1.2824076290524387,105.47826179095519
196,2080012,HARTS MHP,Bradford,Ground water,65,3,0.984328868,1.7316801169999998,Private,30,Rural,43,0,43,1,0,0,1,1,34.6314552233979,0.1699424989145571,0.1579850112632266,8.3685447766021
197,2080013,AMERICAN MODERN HOMES,Bradford,Ground water,100,3,1.026364784,1.942064292,Private,58,Rural,37,2,39,1,0,0,1,1,34.610931797739845,0.08918257257282117,0.08569263953459366,4.389068202260155
198,2080015,WOODSIDE TERRACE MHP,Bradford,Ground water,84,4,2.0880816540000002,8.081394199,Private,50,Rural,6,1,7,1,0,0,1,1,34.11790662436374,-0.5589203301891427,-0.8774224645132419,-27.11790662436374
199,2080017,ECHO BEACH MHP,Bradford,Ground water,43,6,1.908544125,3.2524393419999997,Private,18,Rural,107,0,107,1,0,0,1,1,34.10271873534283,1.5031317518582898,0.9934734978399692,72.89728126465717
200,2080019,TOWN AND COUNTRY ESTATES,Bradford,Ground water,200,4,3.511935143,4.981661753,Private,94,Rural,29,0,29,1,0,0,1,1,33.181652841726404,-0.0886007297334931,-0.09259039605047958,-4.181652841726404
201,2080020,TROY WATER DEPTARTMENT,Bradford,Ground water,1362,7,3.4079669889999997,5.952628836000001,Local government,618,Rural,11,2,13,1,0,1,0,1,24.006079770201904,-0.32141482352519923,-0.38918732990122834,-11.006079770201904
202,2080023,RIDGEBURY MOBILE MANOR,Bradford,Ground water,38,4,3.7291548060000004,3.4575435089999997,Private,21,Rural,11,2,13,1,0,0,1,1,33.01479755125129,-0.4262001073744116,-0.565646396706053,-20.01479755125129
203,2080024,HILLSIDE ACRES MHP,Bradford,Ground water,45,4,3.552382754,3.2512733560000004,Private,35,Rural,109,12,121,1,0,0,1,1,33.11421516482074,1.8658852031336377,1.1612376477193471,87.88578483517927
204,2080025,MOBILE ACRES MHP,Bradford,Groundwater under influence of surface water,100,4,4.029808503,4.738537834,Private,48,Rural,82,0,82,1,0,0,1,1,32.86954402216388,1.0507847035378297,0.7588150308086122,49.13045597783612
205,2080027,JACKSON MHP,Bradford,Ground water,300,4,1.849756838,3.045174647,Private,90,Rural,56,0,56,1,0,0,1,1,34.1332508651071,0.45048891293076687,0.3797877348657706,21.8667491348929
206,2080028,AQUA PA SUSQUEHANNA DIVISION,Bradford,Ground water,15569,8,5.874745672,2.723961952,Private,4301,Urban,23,5,28,0,1,0,0,1,14.541528459224986,0.6445635258874022,0.5136030904310691,13.458471540775014
207,2080029,TOWANDA MUNICIPAL AUTHORITY,Bradford,Ground water,5000,8,4.824679281,7.1988554339999995,Local government,1968,Urban,62,0,62,0,1,1,0,1,16.291897989595803,1.9574068112146383,1.2012612490621828,45.7081020104042
208,2080030,WYSOX TWP MUNICIPAL AUTHORITY,Bradford,Ground water purchased,1763,3,2.407132265,5.136354301,Local government,1,Rural,9,0,9,1,0,1,1,1,37.09059564370577,-0.5328753696420487,-0.8034217163423171,-28.09059564370577
209,2080032,ULSTER MUNICIPAL AUTHORITY,Bradford,Groundwater under influence of surface water,500,6,2.007276388,7.085915035,Local government,180,Rural,44,2,46,1,0,1,1,1,37.412126346782706,0.16152013576194998,0.15065518394288194,8.587873653217294
210,2080033,BRADFORD COUNTY MANOR,Bradford,Ground water,700,5,2.064983217,8.135884591,Local government,3,Rural,12,0,12,1,0,1,1,1,37.40325151157496,-0.4778952188175589,-0.6706897699439712,-25.403251511574958
211,2080034,WYALUSING MUNICIPAL AUTHORITY,Bradford,Ground water,700,9,2.65285166,3.54759438,Local government,300,Rural,90,0,90,1,0,1,0,1,24.28835073301641,1.8969265090606378,1.174907978617634,65.71164926698358
212,2080807,WYALUSING VALLEY RTRMNT & PCH,Bradford,Ground water,59,3,2.7015552639999996,4.571609096,Private,1,Rural,5,0,5,1,0,0,1,1,33.655847231758834,-0.5986674478746232,-1.0119391035951606,-28.655847231758834
213,2080814,SHERWOOD RETIREMENT AND PCH,Bradford,Ground water,32,3,5.2227122999999995,2.235985827,Private,1,Rural,3,0,3,1,0,0,1,1,32.11444805249107,-0.6372179073950475,-1.1851108887327881,-29.11444805249107
214,2350001,SCOTT MOBILE HOME PARK,Lackawanna,Ground water,64,3,1.437798036,0.0,Private,35,Rural,596,0,596,1,0,0,1,1,34.30656265208517,11.513717605974241,3.667864741998259,561.6934373479148
