,PWS_ID,PWS_Name,County_Name,Ownership,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
102,1150105,WEST GROVE BORO,Chester,Municipal,Ground water,2873,11,1.982608696,44.34782609,7.234782609,34.53913043,Local government,884,Urban,66,0,66,0,1,1,0,1,19.518747902858443,1.6557095769208674,1.0641165069420473,46.48125209714156
103,1150106,PA AMER WATER CO COATESVILLE DIST,Chester,Private Investor Owned,Surface water,30299,15,5.534414506,41.10330737,24.06589197,11.52598646,Local government,11004,Urban,1,1,2,0,1,1,0,0,15.379070361304617,-0.6028528694887588,-1.0370300162094905,-13.379070361304617
104,1150108,KENNETT SQUARE BORO,Chester,Municipal,Surface water purchased,6328,8,5.7526501770000005,52.48056537,4.692579505,45.27208481,Local government,1800,Urban,15,0,15,0,1,1,0,0,15.931603287325709,-0.04054359824139689,-0.04134918704328176,-0.931603287325709
105,1150109,ATGLEN BORO,Chester,Municipal,Surface water purchased,1406,11,3.333333333,15.86206897,7.0114942529999995,6.666666667,Local government,406,Urban,59,1,60,0,1,1,0,0,14.62700413988134,2.1478760059403954,1.2796538854514108,45.372995860118664
106,1150126,AQUA PA FRANKLIN,Chester,Private Investor Owned,Ground water,265,3,2.164502165,7.359307359,0.288600289,5.050505051,Private,88,Urban,0,0,0,0,1,0,1,1,23.02197484338625,-0.6965915529104811,-1.9560860691141977,-23.02197484338625
107,1150131,LONGWOOD GARDENS,Chester,Institutional Education,Surface water purchased,250,6,2.317880795,9.51986755,1.986754967,4.304635762,Private,54,Urban,5,0,5,0,1,0,1,0,19.53706123983284,-0.517345553388674,-0.7665132761468149,-14.537061239832841
108,1150137,AQUA PA FRIENDSHIP,Chester,Private Investor Owned,Surface water purchased,7675,26,3.664381037,10.4844061,4.4311730439999995,2.6174150259999998,Private,1377,Urban,0,0,0,0,1,0,0,0,12.620458621623563,-0.6906188642284466,-1.8020547063171823,-12.620458621623563
109,1150144,MARTINS COMMUNITY LP MHP,Chester,Mobile Home Park,Ground water,180,4,3.8461538460000004,11.53846154,3.8461538460000004,7.692307692000001,Private,67,Rural,8,0,8,1,0,0,1,1,33.204347868120884,-0.5304772955491384,-0.8007934853408724,-25.204347868120884
110,1150145,SHADY GROVE MHP,Chester,Mobile Home Park,Ground water,129,6,4.081632653,6.12244898,0.0,6.12244898,Private,44,Rural,7,0,7,1,0,0,1,1,32.4697729189202,-0.5481000806825278,-0.8500709458453594,-25.4697729189202
111,1150150,CALN MHP,Chester,Mobile Home Park,Ground water,30,3,7.142857143,35.71428571,21.42857143,7.142857143,Private,18,Urban,9,1,10,0,1,0,1,1,23.374778270534094,-0.39864505932073707,-0.5164208526845783,-13.374778270534094
112,1150155,AQUA PA BEVERSREDE SYS,Chester,Priv Investr Owned-(Pu),Surface water purchased,2300,6,2.436175538,21.34156516,8.192891707000001,5.156015351000001,Private,359,Rural,0,0,0,1,0,0,0,0,19.533209952640927,-0.6952840699218483,-1.9149626743476142,-19.533209952640927
113,1150157,WARWICK WATERWORKS ASSN,Chester,Association - Co-Op,Ground water,98,6,1.9230769230000002,1.9230769230000002,0.0,0.0,Private,42,Rural,3,1,4,1,0,0,1,1,33.16109933697584,-0.6145498231986233,-1.0862031152653293,-29.161099336975838
114,1150164,WOODBROOKE WATER AUTH,Chester,Authority,Ground water,87,3,3.8461538460000004,12.82051282,8.974358974,1.282051282,Private,34,Urban,45,0,45,0,1,0,1,1,22.817283842392744,0.6771547454933503,0.5342741029616854,22.182716157607256
115,1150165,LONDON GROVE TWP MUNI AUTH,Chester,Authority - (Purchases),Surface water purchased,3706,6,1.307353865,37.69956003,3.5197988689999997,31.71590195,Local government,938,Rural,11,0,11,1,0,1,0,0,23.814104261298375,-0.3749596198348963,-0.47538104345426924,-12.814104261298375
116,1150166,PA AMER WATER CO ROYERSFORD DIST,Montgomery,Private Investor Owned,Surface water,48511,19,2.5629762609999998,12.96766677,3.3612803419999997,2.889555203,Private,11708,Urban,1,1,2,0,1,0,0,0,12.96011983095894,-0.5843323161689484,-0.966841205387227,-10.96011983095894
117,1150168,CAMPHILL VILLAGE KIMBERTON,Chester,Institutional Health,Ground water,100,3,2.272727273,13.63636364,2.272727273,4.545454545,Private,11,Rural,18,1,19,1,0,0,1,1,34.317887789551335,-0.31200983734732635,-0.37562647505401636,-15.317887789551335
118,1150177,NOTTINGHAM MANOR  MHP,Chester,Mobile Home Park,Ground water,513,23,2.9411764710000003,11.76470588,5.882352941000001,5.882352941000001,Private,192,Urban,177,0,177,0,1,0,1,1,23.07522262973172,4.646772385555239,2.1289368843979144,153.9247773702683
119,1150183,INDEPENDENCE MHP,Chester,Mobile Home Park,Ground water,91,3,0.0,20.0,0.0,0.0,Private,35,Rural,38,0,38,1,0,0,1,1,36.404908508132245,0.030640293977378365,0.030206749502200776,1.5950914918677555
120,1150185,VALLEY TWP VALLEY SPRINGS SYS,Chester,Municipal,Surface water purchased,2500,7,4.097452935,36.10188261,19.82281285,6.976744186,Private,392,Urban,60,7,67,0,1,0,0,0,13.677507682744647,2.6963549604641064,1.4951249724170907,53.32249231725535
121,1150186,V A MEDICAL CENTER COATESVILLE,Chester,Institutional Health,Surface water purchased,2000,4,4.655870445,35.82995951,22.26720648,5.668016194,Federal government,25,Urban,28,0,28,0,1,1,1,0,23.280109133198362,0.1412459174760783,0.1327714648527073,4.719890866801638
122,1150189,PERRY PHILLIPS MHP,Chester,Mobile Home Park,Ground water,60,4,5.882352941000001,11.76470588,5.882352941000001,0.0,Private,21,Rural,27,0,27,1,0,0,1,1,32.13814708103426,-0.11170331265319401,-0.11822647610713469,-5.138147081034262
123,1150190,RIVEREDGE RENTALS,Chester,Apartments,Ground water,80,3,3.473227207,8.393632417000001,4.341534009,2.026049204,Private,66,Urban,132,0,132,0,1,0,1,1,22.612659772875347,3.369075838321498,1.7331362550508507,109.38734022712465
124,1150191,ELVERSON WATER CO INC,Chester,Private Investor Owned,Ground water,1641,9,2.5979744609999997,4.139145751,0.088066931,1.7613386169999998,Private,423,Rural,83,0,83,1,0,0,0,1,21.751438433734958,1.9602837394447081,1.200361005729521,61.24856156626504
125,1150195,AQUA PA HONEYBROOK,Chester,Private Investor Owned,Ground water,1600,7,3.586597452,4.0113260969999995,0.7550731479999999,1.5573383669999998,Private,416,Rural,0,0,0,1,0,0,0,1,21.392098932654285,-0.6960329020180094,-1.9378001022409428,-21.392098932654285
126,1150197,VALLEY TWP VALLEY CROSSING SYS,Chester,Municipal - (Purchases),Surface water purchased,900,2,4.350038158,39.02314933,21.80106843,8.089544645,Local government,302,Urban,21,0,21,0,1,1,0,0,15.569792572103491,0.24173088593706615,0.2185525842253159,5.430207427896509
127,1150202,COCHRANVILLE MHP,Chester,Mobile Home Park,Ground water,99,6,7.692307692000001,7.692307692000001,0.0,7.692307692000001,Private,33,Rural,9,1,10,1,0,0,1,1,30.766597949731388,-0.4714322039176596,-0.6588651006499949,-20.766597949731388
128,1150204,STONE BARN APTS,Chester,Apartments,Ground water,120,5,4.081632653,6.12244898,0.0,6.12244898,Private,36,Rural,30,0,30,1,0,0,1,1,32.4697729189202,-0.05314859855393927,-0.054548205789407896,-2.4697729189201993
129,1150205,AQUA PA WILLOWDALE,Chester,Private Investor Owned,Surface water purchased,1300,6,2.497162316,12.372304199999999,1.778282255,4.729474082,Local government,779,Urban,2,0,2,0,1,1,0,0,14.653281298954571,-0.5979270147624047,-1.0174569544012426,-12.653281298954571
130,1150206,PA AMER WATER CO HOME SYS PHOENIXVILLE DIST,Chester,Priv Investr Owned-(Pu),Surface water purchased,2221,3,2.018133957,9.125475285,1.63790582,5.2354489619999995,Private,897,Urban,0,0,0,0,1,0,0,0,12.905935762564537,-0.6909077089331095,-1.8079677243250085,-12.905935762564537
131,1150208,LAKE ROAD MHP,Chester,Mobile Home Park,Ground water,40,3,1.176470588,37.64705882,3.529411765,31.76470588,Private,10,Urban,74,0,74,0,1,0,1,1,25.949686048541622,1.2913956354649334,0.8863506947357501,48.05031395145838
132,1150209,WETHERILL ESTATES,Chester,Association - Co-Op,Ground water,250,3,2.222222222,13.33333333,2.222222222,4.444444444,Private,75,Rural,6,0,6,1,0,0,1,1,34.31079110709139,-0.5767805239972551,-0.9400860285705406,-28.31079110709139
133,1150210,WEST VINCENT TWP ST STEPHENS G,Chester,Municipal,Ground water,130,4,3.225806452,12.90322581,3.225806452,6.451612902999999,Local government,34,Urban,22,0,22,0,1,1,1,1,26.09442342535372,-0.10943665691878887,-0.11568441096944948,-4.094423425353721
134,1150213,NOTTINGHAM TOWERS APT,Chester,Apartments,Ground water,180,4,0.0,50.0,0.0,0.0,Private,55,Rural,33,1,34,1,0,0,1,1,40.33497190817094,-0.10990428083074469,-0.1162081460243016,-6.334971908170942
135,1150214,PHILLIPS MUSHROOM FARMS,Chester,Apartments,Ground water,175,6,2.173913043,21.73913043,2.173913043,17.39130435,Private,6,Urban,95,0,95,0,1,0,1,1,24.177758805670454,2.041506325760072,1.2350991236139148,70.82224119432955
136,1150215,RIDGLEA,Chester,Private Investor Owned,Ground water,900,4,4.613841525,4.413239719,2.306920762,1.4042126380000002,Private,303,Urban,50,0,50,0,1,0,0,1,14.411065975834807,1.7095404594536938,1.0889236224107404,35.58893402416519
137,1150216,SPRING RUN ESTATES,Chester,Apartments,Ground water,450,5,4.173354735,9.791332263,3.370786517,1.926163724,Private,238,Urban,9,0,9,0,1,0,0,1,14.784832685406574,-0.27096769521380093,-0.3165226055845541,-5.784832685406574
138,1150220,NORTH COVENTRY WATER SYSTEM,Chester,Municipal - (Purchases),Surface water purchased,2907,2,2.1482485000000002,9.328430424,2.303077221,1.896651829,Local government,752,Urban,3,0,3,0,1,1,0,0,14.58491630570226,-0.5499656389312542,-0.8557413225511854,-11.58491630570226
139,1150224,DOE RUN MHP,Chester,Mobile Home Park,Ground water,29,3,0.0,19.04761905,9.523809523999999,4.7619047619999995,Private,16,Rural,59,0,59,1,0,0,1,1,36.286623028982675,0.4377165028729789,0.3701844457419627,22.713376971017325
140,1150834,WESTTOWN SCHOOL,Chester,Institutional Education,Surface water purchased,900,8,1.351351351,10.13513514,2.702702703,4.054054054,Private,28,Urban,45,2,47,0,1,0,1,0,19.891145132704484,0.9477862244674454,0.6993788032634527,27.108854867295516
141,1230004,CHESTER WATER AUTH,Delaware,Authority,Surface water,138453,4,5.138948465,35.66241804,25.10264109,6.460261045,Local government,36677,Urban,0,0,0,0,1,1,0,0,15.19405001809583,-0.6928399605840684,-1.8506806124331123,-15.19405001809583
142,1230006,BRINTON MANOR,Delaware,Private Investor Owned,Ground water,196,5,0.0,20.83333333,12.5,4.166666667,Private,1,Urban,7,3,10,0,1,0,1,1,24.9783075815724,-0.4180581566938607,-0.5517845892596224,-14.978307581572398
143,1230012,SUEZ WATER PA BETHEL,Delaware,Priv Investr Owned-(Pu),Surface water purchased,7809,6,1.824324324,12.17567568,3.1216216219999997,0.635135135,Private,2408,Urban,1,0,1,0,1,0,0,0,13.082696350045966,-0.6382564043123703,-1.206678374491524,-12.082696350045966
144,1230026,SOUTHPOINT HOMEOWNERS ASSN,Delaware,Association - Co-Op,Ground water,40,5,0.0,22.22222222,0.0,0.0,Private,21,Rural,0,0,0,1,0,0,1,1,36.68240961695511,-0.6993415647870382,-2.0688863730667424,-36.68240961695511
145,1230908,JOSEPH SILVESTRI AND SON INC,Delaware,Private Investor Owned,Ground water,85,5,1.307189542,13.07189542,2.614379085,0.653594771,Private,3,Urban,66,2,68,0,1,0,1,1,23.808365449548415,1.2934210230081753,0.8873903406044809,44.19163455045158
146,1460005,WINDHAVEN MOBILE HOME ESTATES,Montgomery,Mobile Home Park,Ground water,112,7,4.379562044,8.759124088,3.649635037,2.189781022,Private,79,Urban,101,0,101,0,1,0,1,1,22.306711517323052,2.4565954316838843,1.4036967350923426,78.69328848267695
147,1460006,PLEASANT RUN MHP,Montgomery,Mobile Home Park,Ground water,45,3,0.0,4.0,0.0,0.0,Private,19,Rural,44,0,44,1,0,0,1,1,34.46791204116718,0.1933198618771982,0.17801118460282062,9.532087958832818
148,1460007,AQUA PA SUPERIOR IVY RIDGE,Montgomery,Private Investor Owned,Ground water,150,4,1.612903226,4.838709677,1.612903226,1.612903226,Private,45,Urban,39,0,39,0,1,0,1,1,23.032046556953837,0.4829441760183844,0.40275023686638717,15.967953443046163
149,1460008,PARKHOUSE PROVIDENCE POINTE,Montgomery,Institutional Health,Ground water,1200,9,1.8518518519999998,9.259259259,1.8518518519999998,0.0,Public/Private,7,Urban,27,0,27,0,1,0,1,1,23.291108228171023,0.11093921891234287,0.10559513276476937,3.708891771828977
150,1460020,AMBLER BORO WATER DEPT,Montgomery,Municipal,Surface water,20000,33,3.62058014,23.29733926,11.66631378,4.799209542,Local government,6609,Urban,33,0,33,0,1,1,0,0,14.93285557623816,0.8380300978373029,0.6346186341441519,18.06714442376184
151,1460022,COLLEGEVILLE TRAPPE JT PUBLIC,Montgomery,Municipal,Ground water,8470,30,3.520966272,19.53053783,6.027803099,4.728805834,Local government,2807,Urban,4,1,5,0,1,1,0,1,17.48474557209497,-0.49573999187280415,-0.7137171683145618,-12.484745572094969
152,1460023,EAST GREENVILLE BORO WATER DEPT,Montgomery,Municipal,Surface water,3100,8,2.573408116,7.75321676,1.583635764,3.7281425269999997,Local government,1068,Urban,7,0,7,0,1,1,0,0,14.405772659900606,-0.3558702440401474,-0.4438240243351999,-7.405772659900606
153,1460027,GREEN HILL MHP,Montgomery,Mobile Home Park,Ground water,323,5,1.801801802,1.801801802,0.0,1.351351351,Private,152,Urban,4,0,4,0,1,0,1,1,22.7237231917723,-0.5738929131903918,-0.9304558554022108,-18.7237231917723
154,1460028,AQUA PA HATBORO,Montgomery,Private Investor Owned,Surface water purchased,12901,31,3.5437262360000004,15.733840300000002,3.931558935,7.079847909,Private,4406,Urban,2,0,2,0,1,0,0,0,12.874352529616068,-0.5835503679837241,-0.9640664879147126,-10.874352529616068
155,1460030,OAK GROVE PARK MHP,Montgomery,Mobile Home Park,Ground water,130,6,3.370786517,38.20224719,4.494382022,10.11235955,Private,130,Urban,1,0,1,0,1,0,1,1,25.079531810267294,-0.6693952625512872,-1.4312662337543194,-24.079531810267294
156,1460033,HORSHAM W AND S AUTH,Montgomery,Authority,Surface water purchased,25000,53,2.4642355080000002,15.00868271,3.820391962,2.059042421,Local government,7600,Urban,0,0,0,0,1,1,0,0,14.7938791711571,-0.6925441045922619,-1.8437476526590184,-14.7938791711571
157,1460034,NORTH PENN WATER AUTH,Montgomery,Authority,Surface water purchased,82822,151,3.1342195389999996,19.2682017,4.519481841,4.273627454,Local government,29779,Urban,0,0,0,0,1,1,0,0,14.846673882858601,-0.6925840281332087,-1.8446741494367664,-14.846673882858601
158,1460036,UPPER HANOVER AUTH,Montgomery,Authority,Ground water,4600,18,3.4655114960000004,5.081639453999999,1.0996334559999998,2.582472509,Local government,2131,Rural,17,3,20,1,0,1,0,1,24.346979964536338,-0.12444285546756599,-0.13263864109420295,-4.346979964536338
159,1460037,POTTSTOWN WATER AUTH,Montgomery,Auth Leases Back To Mun,Surface water,36000,3,7.001249079,26.46766807,14.30676104,7.052493354,Local government,12000,Urban,3,0,3,0,1,1,0,0,14.280956602970617,-0.546743166373154,-0.8463470769776407,-11.280956602970617
160,1460038,SHANERS MHP,Montgomery,Mobile Home Park,Ground water,220,5,4.195804196,9.090909091,4.195804196,2.097902098,Private,120,Urban,4,0,4,0,1,0,1,1,22.399451902235402,-0.57202964423557,-0.9242713083523737,-18.399451902235402
161,1460039,RED HILL WATER AUTH,Montgomery,Authority,Ground water,2500,13,3.9180765810000002,6.4559216379999995,1.202137133,2.7159394480000003,Local government,1300,Urban,16,3,19,0,1,1,0,1,16.61215604369907,0.09972391002739993,0.09536952724038887,2.38784395630093
162,1460042,SCHWENKSVILLE BORO WATER DEPT,Montgomery,Authority,Ground water,5200,19,4.258443465,8.370044052999999,1.1013215859999999,5.849241312,Local government,1780,Urban,25,1,26,0,1,1,0,1,16.628046611114794,0.39103376278162527,0.3356878611721011,9.371953388885206
163,1460046,PA AMER WATER CO NORRISTOWN DIST,Montgomery,Private Investor Owned,Surface water,101153,9,4.857508153,36.77920249,17.00544767,10.23013638,Private,31670,Urban,0,0,0,0,1,0,0,0,13.539294189907931,-0.6915062006840642,-1.8205839951096827,-13.539294189907931
164,1460048,NORTH WALES WATER AUTH,Montgomery,Authority,Surface water,72496,58,3.43710709,21.3401301,4.124528508,2.462690647,Local government,21419,Urban,4,0,4,0,1,1,0,0,14.878038231792312,-0.5063982225806339,-0.7392784363779706,-10.878038231792312
165,1460050,TELFORD BORO AUTH,Montgomery,Authority,Surface water purchased,7700,27,3.0286292919999998,16.34907484,4.796096842,5.587775016,Local government,2979,Urban,0,0,0,0,1,1,0,0,14.72480121471234,-0.6924914458172615,-1.8425298492767792,-14.72480121471234
166,1460055,AUDUBON WATER CO,Montgomery,Private Investor Owned,Surface water purchased,9850,45,3.311636405,28.32020098,5.527006966,1.667237638,Private,2759,Urban,39,2,41,0,1,0,0,0,13.491436120429718,1.4098685155558017,0.9461629877881378,27.508563879570282
167,1460056,ST GABRIELS HALL,Montgomery,Institutional Education,Ground water,400,4,3.333333333,40.0,6.666666667,3.333333333,Public/Private,4,Urban,12,0,12,0,1,0,1,1,25.2495875708393,-0.36587306532739894,-0.46019286755875655,-13.2495875708393
168,1460059,GRATERFORD STATE CORR INST,Montgomery,Institutional Correctional,Surface water purchased,3000,23,98.68680236,71.60210112,57.41956664,12.08141825,State government,13,Urban,7,0,7,0,1,1,1,0,5.623568617478641,0.1651974131486192,0.15379203785975185,1.3764313825213588
169,1460062,AVANTE APTS,Montgomery,Apartments,Ground water,315,4,2.222222222,4.444444444,2.222222222,0.0,Private,105,Urban,38,0,38,0,1,0,1,1,22.772223158434493,0.4657566731590504,0.3904689756628864,15.227776841565507
170,1460064,YERKES WATER ASSN,Montgomery,Association - Co-Op,Ground water,165,6,1.351351351,20.27027027,1.351351351,2.702702703,Private,59,Urban,12,1,13,0,1,0,1,1,24.38359343754308,-0.3253985414055351,-0.39584629558928586,-11.38359343754308
171,1460068,AQUA PA PERKIOMEN WOODS,Montgomery,Private Investor Owned,Ground water,1100,3,1.960784314,18.1372549,1.470588235,3.921568627,Private,462,Urban,0,0,0,0,1,0,0,1,15.774985378756856,-0.6932433581277639,-1.8603931271821705,-15.774985378756856
172,1460069,AQUA PA PERKIOMEN TWP,Montgomery,Private Investor Owned,Ground water,3600,19,1.96875,18.03125,5.609375,3.59375,Private,1406,Urban,0,0,0,0,1,0,0,1,15.767211182653789,-0.6932381515314655,-1.8602657851217277,-15.767211182653789
173,1460070,COLLEGEVILLE PARK WATER ASSN,Montgomery,Association - Co-Op,Ground water,75,4,0.0,23.07692308,0.0,0.0,Private,20,Rural,1,0,1,1,0,0,1,1,36.78970317779699,-0.6803456263841251,-1.5523764950167565,-35.78970317779699
174,1460071,SPRUCE COURT APARTMENTS,Montgomery,Apartments,Ground water,100,11,9.722222222000001,9.259259259,2.777777778,3.7037037039999996,Private,72,Urban,1,0,1,0,1,0,1,1,20.46945018506544,-0.6616917663412433,-1.3638861954933847,-19.46945018506544
175,1460073,AQUA PA MAIN DIVISION,Montgomery,Private Investor Owned,Surface water,747460,109,3.89505199,25.08131137,13.21345507,3.28586023,Private,337907,Urban,51,1,52,0,1,0,0,0,13.215818780180197,2.028471909827298,1.2295414358212626,38.7841812198198
176,1460075,FREDERICK LIVING,Montgomery,Institutional Health,Ground water,640,6,2.53164557,5.0632911389999995,1.898734177,0.632911392,Private,10,Urban,11,0,11,0,1,0,1,1,22.704863607987253,-0.3590556372739712,-0.4489895324367062,-11.704863607987253
177,1460077,VILLAGE OF NESHAMINY FALLS,Montgomery,Mobile Home Park,Surface water purchased,1300,4,4.599406528,29.673590500000003,5.637982196,2.670623145,Private,766,Urban,10,0,10,0,1,0,0,0,13.270585664074689,-0.1703633941123058,-0.18644884963010092,-3.270585664074689
178,1460085,AQUA PA SUPERIOR MAIN SYSTEM,Montgomery,Private Investor Owned,Ground water,7500,21,1.824428385,7.54649923,2.102831418,2.5944793269999997,Private,3400,Urban,16,0,16,0,1,0,0,1,15.248366109204634,0.034153908468531745,0.03361668774646712,0.7516338907953664
179,1460086,ST LUKE KNOLLS APT,Montgomery,Apartments,Ground water,50,3,0.0,0.0,0.0,0.0,Private,40,Urban,3,0,3,0,1,0,1,1,23.261894524432982,-0.6068206929395319,-1.0530180915902918,-20.261894524432982
180,1460087,PERKIOMEN CROSSING,Montgomery,Municipal,Ground water,508,4,2.259887006,5.084745763,2.071563089,0.941619586,Local government,330,Urban,4,1,5,0,1,1,0,1,16.99054435004582,-0.4897688145595535,-0.6998412501208013,-11.99054435004582
181,1460092,AQUA PA SUPERIOR CTR POINT,Montgomery,Priv Investr Owned-(Pu),Surface water purchased,500,4,2.331606218,22.02072539,4.404145078,4.922279793,Private,177,Urban,48,0,48,0,1,0,1,0,20.38512881987156,0.9423593556336337,0.696241440976107,27.61487118012844
